kt_path,model,Abrupt Control Flow,CE,Chapin Q,CondE,Conditional Complexity,Conditional Statements,Cyclomatic Complexity,Halstead Bugs,Halstead Difficulty,Halstead Distinct Operands,Halstead Distinct Operators,Halstead Effort,Halstead Length,Halstead Time,Halstead Total Operands,Halstead Total Operators,Halstead Vocabulary,Halstead Volume,JSD,KL,LM_CE,LM_CondE,LM_JSD,LM_KL,LM_PPL,Labeled Blocks,Local Variables,PPL,Pivovarsky N(G),Program Size
9943/solution_9943.kt,Qwen2.5-Coder-0.5B-Instruct-KExercises-KStack-clean-bytecode-4bit-lora,0,8.063331588129513,2.0,2.9709814545564353,0.0,0,1,0,0,0,3,0.0,5,0.0,0,5,3,7.92481250360578,0.3273268352484189,3.8274052374207534,9.679108499801272,-0.024672001516687893,0.7030286504372223,5.443171513129166,819.7888171031628,0,1,267.4882275561968,1,50
8409/solution_8409.kt,kt_source,0,4.538310595615006,9.0,0.7854520351352867,3.0,1,2,0.003711287321761281,2.0,1,4,37.150849518197795,8,2.0639360843443217,1,7,5,18.575424759098897,0.0,0.0,10.913198973225606,3.9809401524870207,0.7658482651645849,6.374877741846569,1928.4138395006564,0,3,23.236334455014635,3,68
8409/solution_8409.kt,CodeLlama-7b-hf,0,13.025440968528775,7.0,15.643255558938225,3.0,1,2,0,0,0,4,0.0,7,0.0,0,7,4,14.0,0.5604196235457669,8.734663128879113,9.869059287062202,4.899279911035341,0.7650047640340603,5.578270811887688,935.1534370352111,0,2,8337.741729822308,3,66
8409/solution_8409.kt,CodeLlama-7b-Instruct-hf,0,12.182495599004701,7.0,15.667645802839663,3.0,1,2,0,0,0,4,0.0,7,0.0,0,7,4,14.0,0.554958007620983,7.900396996893142,11.951407532616056,7.5642273429062765,0.7655931312808785,7.669298294939781,3960.3371319503917,0,2,4648.326199265396,3,66
8409/solution_8409.kt,CodeLlama-7B-KStack-clean,0,10.303664314904033,8.0,14.948570125946258,3.0,2,3,0,0,0,5,0.0,6,0.0,0,6,5,13.931568569324174,0.5214268673214799,5.964328434968246,11.206861770046459,6.191489268831024,0.738519442166663,6.867515254545955,2363.7500445804994,0,1,1263.8979924971143,6,69
8409/solution_8409.kt,CodeLlama-7B-KStack,0,13.025440968528775,7.0,15.643255558938227,3.0,1,2,0,0,0,4,0.0,7,0.0,0,7,4,14.0,0.5604196235457669,8.734663128879113,9.869059287062202,4.899279911027516,0.765004764033996,5.578270811887688,935.1534370352111,0,2,8337.741729822308,3,66
8409/solution_8409.kt,deepseek-coder-1.3b-base,0,9.2290551646002,0.0,14.62212449810437,0.0,0,1,0.0009425525573729414,1.0,1,2,4.754887502163468,3,0.26416041678685936,1,2,3,4.754887502163468,0.6098588617805414,5.466787773430485,8.761401072785075,3.1563500271045557,0.760945356158887,4.9991230459709195,433.95483043959206,0,0,600.0983548757313,1,37
8409/solution_8409.kt,deepseek-coder-1.3b-instruct,0,8.479113713290088,2.0,11.246915060608123,0.0,0,1,0.0017471609294725976,1.5,1,3,12.0,4,0.6666666666666666,1,3,4,8.0,0.5091916239140882,4.446810470147504,8.987867105326556,3.2344696029783515,0.7394812393022171,4.95555322653953,507.71219578649885,0,1,356.83509775455263,1,43
8409/solution_8409.kt,deepseek-coder-1.3B-kexer,0,9.991291442131235,2.0,15.155651859149327,0.0,0,1,0,0,0,4,0.0,7,0.0,0,7,4,14.0,0.5424029230794871,5.9628007615537895,9.668460831441024,6.085335806533644,0.7492745489062528,5.639959515258999,813.7607189034519,0,1,1017.8374344678224,1,61
8409/solution_8409.kt,deepseek-coder-7b-base-v1.5,0,18.870718326625145,3.0,17.58322317126271,3.0,1,2,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.745394381878924,15.147644136598629,7.026969541652661,-1.1269519498929355,0.7441051044279277,3.3038847160614297,130.41531979430977,0,0,479349.4749854726,3,40
8409/solution_8409.kt,deepseek-coder-7b-instruct-v1.5,0,14.185311148298611,5.0,14.172869266196667,3.0,1,2,0,0,0,4,0.0,5,0.0,0,5,4,10.0,0.5972549615738995,9.853103046182923,10.802628297266692,4.788709755298247,0.7390910869235797,6.470409559626153,1786.1385729911221,0,1,18629.62673702953,3,64
8409/solution_8409.kt,Mellum-4b-base,0,13.803451536785474,0.0,11.400590645018347,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.6812331547942183,10.04118414553603,9.11920815320902,5.20417139361909,0.7732301218890665,5.356930126394864,556.1029396316579,0,0,14297.264649777646,1,37
8409/solution_8409.kt,Qwen2.5-Coder-0.5B-Instruct,0,13.75258523236719,2.0,9.888456673086353,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.6247882583568086,9.903361319458343,8.232881317098043,1.6371905640860107,0.7691388462023457,4.383646768584619,300.8459900466531,0,1,13801.957090271326,1,37
8409/solution_8409.kt,Qwen2.5-Coder-1.5B-Instruct,0,10.071306371591085,5.0,15.836939115192784,3.0,1,2,0.004625956812489424,2.5,1,5,51.69925001442312,8,2.87218055635684,1,7,6,20.67970000576925,0.5119068812578607,5.757499643336433,9.221940714602011,3.4535854434297777,0.7349680681485428,4.908123350782645,597.1463379905947,0,1,1075.8836641145035,3,72
8409/solution_8409.kt,Qwen2.5-Coder-3B-Instruct,0,11.382302933122022,5.0,12.905670930438518,3.0,1,2,0,0,0,4,0.0,4,0.0,0,4,4,8.0,0.5629363588635166,7.17337794574657,9.649492674303838,5.174438950075041,0.7372849765868063,5.440557051363672,803.1316442356074,0,1,2669.405817516979,3,58
8409/solution_8409.kt,Qwen2.5-Coder-3B,0,10.425446027175777,5.0,13.890028496659248,3.0,1,2,0,0,0,3,0.0,4,0.0,0,4,3,6.339850002884624,0.5494941059201958,6.216521039800326,9.1811520390561,3.5410767127025706,0.7441865459362136,4.972216416115933,580.4999123595893,0,1,1375.219343352872,3,58
8409/solution_8409.kt,Qwen2.5-Coder-7B-Instruct,0,13.669365726180573,7.0,11.377294897718668,3.0,1,2,0,0,0,4,0.0,6,0.0,0,6,4,12.0,0.5284376827033187,9.230618635466305,9.614923603063957,4.003535646766098,0.758198310820035,5.176165876824838,784.1161710736266,0,2,13028.340644295273,3,61
8409/solution_8409.kt,Qwen2.5-Coder-7B,0,10.653975853624749,7.0,10.908430152831931,3.0,1,2,0,0,0,4,0.0,6,0.0,0,6,4,12.0,0.5033559892694538,6.327269275675331,9.636164718736275,4.413157636792157,0.7518632864233648,5.309447505222143,795.7462918463175,0,2,1611.2625201706317,3,64
8409/solution_8409.kt,Qwen2.5-Coder-0.5B-Instruct-KExercises-KStack-clean-bytecode-4bit-lora,0,11.321576717504103,9.0,9.830981920261708,3.0,1,2,0.0033951837220142296,2.0,1,4,32.50699332842307,7,1.8059440738012817,1,6,5,16.253496664211536,0.4623062549249576,6.781031616212155,11.54507868227685,4.965919258234094,0.7605913535827475,7.004522945380325,2988.236634199746,0,3,2559.376571942131,3,65
4238/solution_4238.kt,kt_source,0,4.053508854797678,2.0,0.46760380444188987,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.0,0.0,12.667874527415334,5.9320937506913465,0.7694636371380671,8.614355036494858,6507.440622563509,0,1,16.604574572880765,1,38
4238/solution_4238.kt,CodeLlama-7b-hf,0,14.11265589927974,3.0,7.643865142301671,3.0,1,2,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5618725665972691,10.058995209352377,9.559410733880007,2.1391693006928376,0.7731196061962841,5.5057394081088855,754.5175949908605,0,0,17714.65685489575,3,42
4238/solution_4238.kt,CodeLlama-7b-Instruct-hf,0,14.11265589927974,3.0,7.6438651423016735,3.0,1,2,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5618725665972691,10.058995209352377,9.559410733880007,2.139169300686143,0.773119606196233,5.5057394081088855,754.5175949908605,0,0,17714.65685489575,3,42
4238/solution_4238.kt,CodeLlama-7B-KStack-clean,0,14.11265589927974,3.0,7.643865142301671,3.0,1,2,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5618725665972691,10.058995209352377,9.559410733880007,2.1391693006928376,0.7731196061962841,5.5057394081088855,754.5175949908605,0,0,17714.65685489575,3,42
4238/solution_4238.kt,CodeLlama-7B-KStack,0,14.11265589927974,3.0,7.6438651423016735,3.0,1,2,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5618725665972691,10.058995209352377,9.559410733880007,2.139169300686143,0.773119606196233,5.5057394081088855,754.5175949908605,0,0,17714.65685489575,3,42
4238/solution_4238.kt,deepseek-coder-1.3b-base,0,15.362862389350818,7.0,19.870162102261315,3.0,1,2,0.001141821107885979,1.0,1,2,6.339850002884624,4,0.3522138890491458,1,3,3,6.339850002884624,0.6978677249467263,11.566644786401994,10.23908364601499,7.770437070689296,0.7361237876972266,6.4428554072224085,1208.5685971430048,0,2,42138.822757617505,3,43
4238/solution_4238.kt,deepseek-coder-1.3b-instruct,0,9.694417048726566,0.0,8.22851045736771,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5029795139462149,6.012536245683984,10.355506367538162,3.1280108257211854,0.7990421759272588,6.673614928492372,1310.1409972994497,0,0,828.5339755184651,1,31
4238/solution_4238.kt,deepseek-coder-1.3B-kexer,0,9.694417048726566,0.0,8.22851045736771,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5029795139462149,6.012536245683984,10.355506367538162,3.1280108257278747,0.7990421759271604,6.673614928492372,1310.1409972994497,0,0,828.5339755184651,1,31
4238/solution_4238.kt,deepseek-coder-6.7B-kexer,0,9.694417048726566,0.0,8.22851045736771,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5029795139462149,6.012536245683984,10.355506367538162,3.1280108257211854,0.7990421759272588,6.673614928492372,1310.1409972994497,0,0,828.5339755184651,1,31
4238/solution_4238.kt,deepseek-coder-7b-base-v1.5,0,9.694417048726566,0.0,8.22851045736771,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5029795139462149,6.012536245683984,10.355506367538162,3.1280108257278747,0.7990421759271604,6.673614928492372,1310.1409972994497,0,0,828.5339755184651,1,31
4238/solution_4238.kt,Mellum-4b-base,0,9.694417048726566,0.0,8.22851045736771,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5029795139462149,6.012536245683984,10.128552452763486,3.307782769003679,0.785596922571538,6.446661013717695,1119.4329884532563,0,0,828.5339755184651,1,31
4238/solution_4238.kt,Qwen2.5-Coder-0.5B-Instruct,0,13.513172273775117,0.0,8.1173993462576,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5885276904832591,9.831291470692674,10.73976155691105,5.495664804274498,0.7859648042286297,7.05787011786526,1709.9774171406145,0,0,11691.498842010762,1,31
4238/solution_4238.kt,Qwen2.5-Coder-1.5B-Instruct,0,9.694417048726566,0.0,8.22851045736771,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5029795139462149,6.012536245683984,10.355506367538162,3.1280108257211854,0.7990421759272588,6.673614928492372,1310.1409972994497,0,0,828.5339755184651,1,31
4238/solution_4238.kt,Qwen2.5-Coder-3B-Instruct,0,7.837671015146865,0.0,8.22851045736671,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.4542027806589253,4.155790212144147,10.129356621873418,3.1531817339097987,0.7857001175457125,6.447465182827628,1120.0571427921404,0,0,228.75683106876681,1,31
4238/solution_4238.kt,Qwen2.5-Coder-3B,0,7.837671015146865,0.0,8.22851045736671,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.4542027806589253,4.155790212144147,10.129356621873418,3.153181733903158,0.7857001175456493,6.447465182827628,1120.0571427921404,0,0,228.75683106876681,1,31
4238/solution_4238.kt,Qwen2.5-Coder-7B-Instruct,0,7.837671015146865,0.0,8.22851045736671,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.4542027806589253,4.155790212144147,10.129356621873418,3.1531817339097987,0.7857001175457125,6.447465182827628,1120.0571427921404,0,0,228.75683106876681,1,31
4238/solution_4238.kt,Qwen2.5-Coder-0.5B-Instruct-KExercises-KStack-clean-bytecode-4bit-lora,0,10.01653796113163,2.0,4.990157089130716,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.4082482903366922,5.963029106214364,14.273118006708716,8.038323615481385,0.7819072741865918,10.219598515748377,19798.69893459336,0,1,1035.805896557147,1,38
6256/solution_6256.kt,kt_source,0,3.970175521464345,0.0,0.46760380444188987,0.0,0,1,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.0,0.0,9.996008707770926,0.22121686422591602,0.7944894270075624,6.025822550143919,1021.1709649157933,0,0,15.67263141234976,1,40
6256/solution_6256.kt,CodeLlama-7b-hf,0,7.523015288197292,3.0,6.248425447171671,7.0,1,2,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.2931764966341915,3.36736373590486,8.083087481298557,-0.5222964249914657,0.7558884178241418,3.927425293002915,271.17633661272134,0,0,183.93029169125208,3,53
6256/solution_6256.kt,CodeLlama-7b-Instruct-hf,0,7.725639618367745,3.0,6.6947415505410035,7.0,1,2,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.29123517100984037,3.583344399136981,8.313471105234541,-0.2782972332558793,0.7658286617497262,4.171165250000568,318.12966691370013,0,0,211.6651023011017,3,50
6256/solution_6256.kt,CodeLlama-7B-KStack-clean,0,7.523015288197292,3.0,6.248425447171671,7.0,1,2,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.2931764966341915,3.36736373590486,8.083087481298557,-0.5222964249914657,0.7558884178241418,3.927425293002915,271.17633661272134,0,0,183.93029169125208,3,53
6256/solution_6256.kt,CodeLlama-7B-KStack,0,7.523015288197292,3.0,6.2484254471716705,7.0,1,2,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.2931764966341915,3.36736373590486,8.083087481298557,-0.5222964249929587,0.7558884178240186,3.927425293002915,271.17633661272134,0,0,183.93029169125208,3,53
6256/solution_6256.kt,deepseek-coder-1.3b-base,0,17.961183515346217,7.0,17.16299608765301,3.0,1,2,0.0019299471801733172,1.0,3,2,13.931568569324174,6,0.7739760316291208,3,3,5,13.931568569324174,0.7093114626902571,14.088042835474317,7.522281667699108,0.24003064083708914,0.7232126503182403,3.6491303520233127,183.83678563036608,0,2,255184.91371843274,3,43
6256/solution_6256.kt,deepseek-coder-1.3b-instruct,0,8.863556202390006,3.0,8.86661771656675,3.0,1,2,0.000593770903833207,0.5,2,1,2.377443751081734,3,0.13208020839342968,2,1,3,4.754887502163468,0.45482239550519094,4.923983940243831,7.3348673072682065,-0.600847631188094,0.7217989196224881,3.3952844091586853,161.44145897360968,0,0,465.7965689163323,3,50
6256/solution_6256.kt,deepseek-coder-1.3B-kexer,0,3.96628421114636,0.0,4.468557659300006,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3068413356613655,0.2844034082233676,8.546199915274352,0.4290550130343709,0.7766590407643174,4.86430847622856,373.81999163990037,0,0,15.630415354358814,1,31
6256/solution_6256.kt,deepseek-coder-6.7b-instruct,0,3.96628421114636,0.0,4.468557659300007,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3068413356613655,0.2844034082233676,8.546199915274352,0.4290550130313299,0.7766590407640936,4.86430847622856,373.81999163990037,0,0,15.630415354358814,1,33
6256/solution_6256.kt,deepseek-coder-7b-base-v1.5,0,3.94344565280559,0.0,0.4888585228256123,0.0,0,1,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.14544106602471163,0.06140054462886509,8.697437644925014,0.23127179135027412,0.7900001905526547,4.815381900625489,415.1352545355997,0,0,15.384926570025106,1,39
6256/solution_6256.kt,Mellum-4b-base,0,3.9273740747196864,0.0,4.606677424998595,0.0,0,1,0,0,0,2,0.0,5,0.0,0,5,2,5.0,0.17329515143362176,0.09913657283686884,8.81450588551083,0.5096692341407006,0.8052385702862891,4.986257747505213,450.22610069560415,0,0,15.21449005571707,1,45
6256/solution_6256.kt,Qwen2.5-Coder-0.5B-Instruct,0,3.96628421114636,0.0,4.468557659300006,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3068413356613655,0.2844034082233676,8.546199915274352,0.4290550130343709,0.7766590407643174,4.86430847622856,373.81999163990037,0,0,15.630415354358814,1,31
6256/solution_6256.kt,Qwen2.5-Coder-1.5B-Instruct,0,5.968685273439649,0.0,4.964627366712134,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.43897856699633886,2.5138628732538644,8.880055571902076,0.6282707351759503,0.8074332917751493,5.425222535633356,471.15422539900004,0,0,62.625802201912215,1,29
6256/solution_6256.kt,Qwen2.5-Coder-3B-Instruct,0,3.94344565280559,0.0,0.4888585228256123,0.0,0,1,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.14544106602471163,0.06140054462886509,8.697437644925014,0.23127179135027412,0.7900001905526547,4.815381900625489,415.1352545355997,0,0,15.384926570025106,1,39
6256/solution_6256.kt,Qwen2.5-Coder-3B,0,3.94344565280559,0.0,0.4888585228256123,0.0,0,1,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.14544106602471163,0.06140054462886509,8.697437644925014,0.2312717913473552,0.7900001905525593,4.815381900625489,415.1352545355997,0,0,15.384926570025106,1,39
6256/solution_6256.kt,Qwen2.5-Coder-7B-Instruct,0,4.0384851858307975,0.0,9.928150530013644,0.0,0,1,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.2156945559941455,0.1822888875715552,7.923121605364357,0.18390045226202184,0.7492938921705204,4.066914670982316,242.7153607893222,0,0,16.432558156957366,1,45
6256/solution_6256.kt,Qwen2.5-Coder-7B,0,3.94344565280559,0.0,0.4888585228256123,0.0,0,1,0,0,0,2,0.0,3,0.0,0,3,2,3.0,0.14544106602471163,0.06140054462886509,8.697437644925014,0.2312717913473552,0.7900001905525593,4.815381900625489,415.1352545355997,0,0,15.384926570025106,1,39
6256/solution_6256.kt,Qwen2.5-Coder-0.5B-Instruct-KExercises-KStack-clean-bytecode-4bit-lora,0,13.577570860708832,3.0,10.94395876752248,7.0,1,2,0,0,0,2,0.0,4,0.0,0,4,2,4.0,0.5010681475607273,9.461271254887546,9.912989053858018,1.0730153219750564,0.7741296069572555,5.796678812073385,964.0666330117776,0,0,12225.203506502608,3,56
5601/solution_5601.kt,kt_source,0,3.938721875540867,2.0,0.46760380444188987,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.0,0.0,10.579868376794051,4.351451583246326,0.7787817591069294,6.641135865130386,1530.5859823614862,0,1,15.33463450191054,1,38
5601/solution_5601.kt,CodeLlama-7b-hf,0,3.873921711037078,0.0,6.376311836110637,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3360412399428254,0.3370349871354579,9.174784334189852,4.497871479338085,0.7962815826836239,5.637886974205296,577.9433731182125,0,0,14.661102697134055,1,31
5601/solution_5601.kt,CodeLlama-7b-Instruct-hf,0,3.873921711037078,0.0,6.376311836110637,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3360412399428255,0.3370349871354579,9.174784334189852,4.4978714793475,0.796281582683642,5.637886974205296,577.9433731182125,0,0,14.661102697134055,1,31
5601/solution_5601.kt,CodeLlama-7B-KStack-clean,0,3.873921711037078,0.0,6.376311836110637,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3360412399428254,0.3370349871354579,9.174784334189852,4.497871479338085,0.7962815826836239,5.637886974205296,577.9433731182125,0,0,14.661102697134055,1,31
5601/solution_5601.kt,CodeLlama-7B-KStack,0,3.873921711037078,0.0,6.376311836110637,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3360412399428255,0.3370349871354579,9.174784334189852,4.4978714793475,0.796281582683642,5.637886974205296,577.9433731182125,0,0,14.661102697134055,1,31
5601/solution_5601.kt,deepseek-coder-1.3b-base,0,3.873921711037078,0.0,6.376311836110637,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3360412399428254,0.3370349871354579,9.174784334189852,4.497871479338085,0.7962815826836239,5.637886974205296,577.9433731182125,0,0,14.661102697134055,1,31
5601/solution_5601.kt,deepseek-coder-1.3b-instruct,0,7.69267693608563,0.0,8.228510457366712,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.4542027806589254,4.155790212144147,9.957157165802236,5.578239262976129,0.7982453922373364,6.42025980581768,994.0379806818344,0,0,206.88380956119715,1,31
5601/solution_5601.kt,deepseek-coder-1.3B-kexer,0,3.9106244570593525,2.0,0.4888585228256122,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.1454410660247115,0.0614005446288651,9.306682516950591,4.5492444521405435,0.7736790940573219,5.457447968437168,633.2724542456481,0,1,15.038872013992226,1,37
5601/solution_5601.kt,deepseek-coder-6.7b-instruct,0,3.873921711037078,0.0,6.376311836110637,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3360412399428255,0.3370349871354579,9.174784334189852,4.4978714793475,0.796281582683642,5.637886974205296,577.9433731182125,0,0,14.661102697134055,1,31
5601/solution_5601.kt,deepseek-coder-6.7B-kexer,0,3.9106244570593525,2.0,0.4888585228256122,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.1454410660247115,0.0614005446288651,9.306682516950591,4.5492444521405435,0.7736790940573219,5.457447968437168,633.2724542456481,0,1,15.038872013992226,1,37
5601/solution_5601.kt,deepseek-coder-7b-base-v1.5,0,10.133477142488463,0.0,9.257074264538636,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.5580611412182135,6.840706948232565,10.253511815520866,4.764340165652774,0.8287931187321547,6.960730985261762,1220.715944998158,0,0,1123.2607412802897,1,27
5601/solution_5601.kt,Mellum-4b-base,0,3.873921711037078,0.0,6.376311836110637,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.3360412399428254,0.3370349871354579,9.174784334189852,4.497871479338085,0.7962815826836239,5.637886974205296,577.9433731182125,0,0,14.661102697134055,1,31
5601/solution_5601.kt,Qwen2.5-Coder-0.5B-Instruct,0,11.511432161134183,0.0,10.080709078623785,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5474272709449979,7.974545437152837,8.257381395161019,1.5388462387618347,0.792226342147843,4.720484035176463,305.99863246201375,0,0,2919.351398235578,1,31
5601/solution_5601.kt,Qwen2.5-Coder-1.5B-Instruct,0,11.511432161134183,0.0,10.080709078623784,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.5474272709449978,7.974545437152837,8.257381395161019,1.538846238757187,0.7922263421481087,4.720484035176463,305.99863246201375,0,0,2919.351398235578,1,31
5601/solution_5601.kt,Qwen2.5-Coder-3B-Instruct,0,7.69267693608563,0.0,8.228510457366712,0.0,0,1,0,0,0,1,0.0,1,0.0,0,1,1,0.0,0.4542027806589254,4.155790212144147,9.957157165802236,5.578239262976129,0.7982453922373364,6.42025980581768,994.0379806818344,0,0,206.88380956119715,1,31
5601/solution_5601.kt,Qwen2.5-Coder-3B,0,7.065248338621823,2.0,3.6106380848813697,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.32599114262227863,3.2160244261514728,9.952990508281268,5.300973685459049,0.7756354255974457,6.103755959767845,991.1712344455016,0,1,133.92192298854795,1,37
5601/solution_5601.kt,Qwen2.5-Coder-7B-Instruct,0,6.623724510782313,2.0,1.7728639494136462,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.2580080006175538,2.591421267998497,10.158211763420052,4.839344866340361,0.7731533408886019,6.125897884593164,1142.6847807003771,0,1,98.61426922602254,1,43
5601/solution_5601.kt,Qwen2.5-Coder-0.5B-Instruct-KExercises-KStack-clean-bytecode-4bit-lora,0,8.431827038623268,2.0,8.063163626747354,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.3535533904949062,4.493105163002676,11.199246868485641,5.452462677672855,0.7807109914684622,7.260514356821975,2351.3064557664957,0,1,345.32884563133814,1,38
2704/solution_2704.kt,kt_source,1,4.6524211516448455,10.0,0.750444318378497,3.0,1,3,0.0022894284851066636,1.5,1,3,18.0,6,1.0,1,5,4,12.0,0.0,0.0,11.794321207892873,1.8484711263488658,0.777480550354401,7.141889420603587,3551.7669529592144,0,2,25.14886091927851,6,69
2704/solution_2704.kt,CodeLlama-7b-hf,0,14.575036108119322,7.0,8.268893988552268,0.0,0,2,0,0,0,3,0.0,5,0.0,0,5,3,7.92481250360578,0.590850653301927,10.411126342043708,9.069628245697855,2.5211135023074625,0.7890714865157792,4.905707844177117,537.3164682273958,0,2,24407.4864246128,3,51
2704/solution_2704.kt,CodeLlama-7b-Instruct-hf,0,14.575036108119322,7.0,8.268893988552268,0.0,0,2,0,0,0,3,0.0,5,0.0,0,5,3,7.92481250360578,0.5908506533019271,10.411126342043708,8.466150397084995,1.9407109553327306,0.7686170228910927,4.302229995564257,353.6431231494935,0,2,24407.4864246128,3,51
2704/solution_2704.kt,CodeLlama-7B-KStack-clean,0,14.575036108119322,7.0,8.268893988552268,0.0,0,2,0,0,0,3,0.0,5,0.0,0,5,3,7.92481250360578,0.590850653301927,10.411126342043708,9.069628245697855,2.5211135023074625,0.7890714865157792,4.905707844177117,537.3164682273958,0,2,24407.4864246128,3,51
2704/solution_2704.kt,CodeLlama-7B-KStack,0,14.575036108119322,7.0,8.268893988552266,0.0,0,2,0,0,0,3,0.0,5,0.0,0,5,3,7.92481250360578,0.5908506533019271,10.411126342043708,9.069628245697855,2.521113502310787,0.789071486516133,4.905707844177117,537.3164682273958,0,2,24407.4864246128,3,51
2704/solution_2704.kt,deepseek-coder-1.3b-base,0,16.00698155890656,5.0,13.525230455701314,0.0,0,2,0.006240251469155711,3.0,2,6,81.0,9,4.5,2,7,8,27.0,0.6395704346105329,11.704976181936539,7.526987803345097,0.1609678609815652,0.7142387387683568,3.224971791208994,184.43744859627847,0,1,65853.91355938038,3,81
2704/solution_2704.kt,deepseek-coder-1.3b-instruct,0,22.33283345081397,8.0,8.606235384243467,0.0,0,1,0,0,0,2,0.0,6,0.0,0,6,2,6.0,0.7452726164267217,18.292609521194443,8.629398653293789,3.615192805630677,0.7938062542373633,4.589164088348728,396.0115377088197,0,4,5282661.181434356,1,47
2704/solution_2704.kt,deepseek-coder-1.3B-kexer,0,14.24403510769667,2.0,13.682113412654813,0.0,0,1,0,0,0,2,0.0,2,0.0,0,2,2,2.0,0.6664175307022719,10.307775079487469,7.744334247240491,2.9349204780571583,0.6967717833596577,3.808063583626028,214.42573374475472,0,1,19403.578265079774,1,38
2704/solution_2704.kt,deepseek-coder-6.7b-base,0,14.575036108119322,7.0,8.268893988552266,0.0,0,2,0,0,0,3,0.0,5,0.0,0,5,3,7.92481250360578,0.5908506533019271,10.411126342043708,8.81759540638053,2.1320936746556827,0.7770386554152122,4.653675004859792,451.1912896983699,0,2,24407.4864246128,3,51
2704/solution_2704.kt,deepseek-coder-7b-base-v1.5,0,18.871446613431125,7.0,11.59828484533053,0.0,0,2,0.004312177013671752,2.0,3,3,46.529325012980806,9,2.584962500721156,4,5,6,23.264662506490403,0.6736760784627785,14.770036847196058,8.053405042575484,1.3753952480547886,0.7431788877332025,3.9519846410148833,265.65407676830307,0,2,479591.5164554838,3,51
2704/solution_2704.kt,deepseek-coder-7b-instruct-v1.5,0,14.575036108119322,7.0,8.268893988552266,0.0,0,2,0,0,0,3,0.0,5,0.0,0,5,3,7.92481250360578,0.590850653301927,10.411126342043708,9.456128813083495,3.5887084351850898,0.7899420160291598,5.292208411562758,702.3901548650543,0,2,24407.4864246128,3,51
